Time	Amplitude
2.762	0.0145416
2.763	0.0336188
2.764	0.0217778
2.765	-0.0627541
2.766	-0.0324937
2.767	0.0801607
2.768	0.0472689
2.769	-0.0653854
2.77	-0.0162122
2.771	0.0252314
2.772	0.0281917
2.773	0.0132259
2.774	-0.0487751
2.775	-0.027231
2.776	0.0716089
2.777	0.0574654
2.778	-0.0757464
2.779	-0.0244352
2.78	0.0365791
2.781	0.026876
2.782	0.000233672
2.783	-0.0328226
2.784	-0.0204882
2.785	0.0563142
2.786	0.0538473
2.787	-0.0803512
2.788	-0.0364407
2.789	0.0517093
2.79	0.0295074
2.791	-0.0155544
2.792	-0.0218038
2.793	-0.0119363
2.794	0.045131
2.795	0.0482557
2.796	-0.0732795
2.797	-0.0456504
2.798	0.0638793
2.799	0.0443087
2.8	-0.0347961
2.801	-0.0191725
2.802	-0.00338442
2.803	0.0367436
2.804	0.045131
2.805	-0.0601228
2.806	-0.045157
2.807	0.0647016
2.808	0.0594389
2.809	-0.0517354
2.81	-0.0239418
2.811	0.00615419
2.812	0.031152
2.813	0.0344411
2.814	-0.0426901
2.815	-0.0417034
2.816	0.0573009
2.817	0.0643727
2.818	-0.0647276
2.819	-0.0344672
2.82	0.0214489
2.821	0.0267116
2.822	0.0206266
2.823	-0.0300268
2.824	-0.0349605
2.825	0.0482557
2.826	0.0643727
2.827	-0.0688391
2.828	-0.0481173
2.829	0.0380592
2.83	0.0367436
2.831	0.00450961
2.832	-0.0221327
2.833	-0.0295334
2.834	0.0413484
2.835	0.0645371
2.836	-0.0637409
2.837	-0.0545312
2.838	0.0475978
2.839	0.0522027
2.84	-0.0155544
2.841	-0.0198303
2.842	-0.0219683
2.843	0.0332899
2.844	0.0627281
2.845	-0.0487751
2.846	-0.0563402
2.847	0.0485846
2.848	0.0614124
2.849	-0.0356184
2.85	-0.027231
2.851	-0.0101272
2.852	0.0247381
2.853	0.053025
2.854	-0.0336449
2.855	-0.0520643
2.856	0.0428285
2.857	0.0683197
2.858	-0.0504197
2.859	-0.0417034
2.86	0.00763433
2.861	0.0260537
2.862	0.0406906
2.863	-0.0236129
2.864	-0.0494329
2.865	0.0400327
2.866	0.0722667
2.867	-0.0546956
2.868	-0.0527221
2.869	0.0222712
2.87	0.039046
2.871	0.0234224
2.872	-0.0153899
2.873	-0.0459793
2.874	0.0323032
2.875	0.0750625
2.876	-0.0458148
2.877	-0.0594649
2.878	0.0303297
2.879	0.0499003
2.88	0.00286502
2.881	-0.0163767
2.882	-0.0380853
2.883	0.0224356
2.884	0.0721022
2.885	-0.0339738
2.886	-0.061274
2.887	0.0309875
2.888	0.0584521
2.889	-0.019008
2.89	-0.027231
2.891	-0.0236129
2.892	0.0176663
2.893	0.0684841
2.894	-0.0226261
2.895	-0.061274
2.896	0.0313164
2.897	0.0671685
2.898	-0.0343027
2.899	-0.0421967
2.9	-0.0074959
2.901	0.0221067
2.902	0.0573009
2.903	-0.0102917
2.904	-0.0619318
2.905	0.0280272
2.906	0.0744047
2.907	-0.033316
2.908	-0.0523932
2.909	0.00582528
2.91	0.0321387
2.911	0.0403617
2.912	-0.00502901
2.913	-0.0594649
2.914	0.0179952
2.915	0.077036
2.916	-0.0262442
2.917	-0.0593005
2.918	0.0137193
2.919	0.0421707
2.92	0.0165151
2.921	-0.00963386
2.922	-0.0499263
2.923	0.010759
2.924	0.079174
2.925	-0.0191725
2.926	-0.0634119
2.927	0.0175019
2.928	0.0533539
2.929	-0.0047001
2.93	-0.023284
2.931	-0.0356184
2.932	0.00878554
2.933	0.0773649
2.934	-0.00552239
2.935	-0.0685102
2.936	0.0183242
2.937	0.0625636
2.938	-0.0127586
2.939	-0.0356184
2.94	-0.0214749
2.941	0.0138838
2.942	0.0689775
2.943	0.00582528
2.944	-0.0698258
2.945	0.0130615
2.946	0.0688131
2.947	-0.0124297
2.948	-0.0459793
2.949	-0.00864711
2.95	0.0212844
2.951	0.0492424
2.952	0.00796324
2.953	-0.0676879
2.954	0.00450961
2.955	0.0760492
2.956	-0.0104562
2.957	-0.0538733
2.958	0.00105597
2.959	0.0327965
2.96	0.0245736
2.961	-0.001082
2.962	-0.0584782
2.963	-0.00157538
2.964	0.0798318
2.965	-0.000424163
2.966	-0.0629186
2.967	0.00615419
2.968	0.0443087
2.969	0.0117458
2.97	-0.0125941
2.971	-0.0458148
2.972	-0.00256213
2.973	0.0814764
2.974	0.0132259
2.975	-0.0698258
2.976	0.00500298
2.977	0.0522027
2.978	0.00566082
2.979	-0.0242707
2.98	-0.0316714
2.981	0.000727049
2.982	0.0712799
2.983	0.0226001
2.984	-0.0727861
2.985	-0.00141092
2.986	0.0599323
2.987	0.0025361
2.988	-0.0338093
2.989	-0.0181857
2.99	0.0101012
2.991	0.0497358
2.992	0.0209555
2.993	-0.0703192
2.994	-0.00897603
2.995	0.0694709
2.996	0.00566082
2.997	-0.0458148
2.998	-0.00864711
2.999	0.0202977
3	0.0344411
3.001	0.0122392
3.002	-0.0643987
3.003	-0.0144032
3.004	0.0776938
3.005	0.0181597
3.006	-0.056998
3.007	-0.0047001
3.008	0.0306586
3.009	0.0245736
3.01	0.00286502
3.011	-0.0517354
3.012	-0.017199
3.013	0.0780228
3.014	0.0304941
3.015	-0.0653854
3.016	-0.00733144
3.017	0.0387171
3.018	0.016844
3.019	-0.00733144
3.02	-0.037263
3.021	-0.011114
3.022	0.0642082
3.023	0.0372369
3.024	-0.0709771
3.025	-0.0145676
3.026	0.0489135
3.027	0.0140482
3.028	-0.0203237
3.029	-0.0245996
3.03	-0.00305551
3.031	0.0505581
3.032	0.0347701
3.033	-0.0719638
3.034	-0.0221327
3.035	0.0612479
3.036	0.0212844
3.037	-0.0343027
3.038	-0.0155544
3.039	0.00615419
3.04	0.0393749
3.041	0.0288495
3.042	-0.0643987
3.043	-0.02904
3.044	0.0697998
3.045	0.0331255
3.046	-0.0453215
3.047	-0.0130875
3.048	0.0143771
3.049	0.0301652
3.05	0.0202977
3.051	-0.0523932
3.052	-0.0292045
3.053	0.0656883
3.054	0.0441442
3.055	-0.0578203
3.056	-0.0163767
3.057	0.0240802
3.058	0.0222712
3.059	0.00993675
3.06	-0.039072
3.061	-0.0239418
3.062	0.0574654
3.063	0.0487491
3.064	-0.0671945
3.065	-0.0254219
3.066	0.0374014
3.067	0.0232579
3.068	-0.0047001
3.069	-0.0264087
3.07	-0.017199
3.071	0.0487491
3.072	0.049078
3.073	-0.0671945
3.074	-0.0354539
3.075	0.0502292
3.076	0.0313164
3.077	-0.0163767
3.078	-0.0195014
3.079	-0.00979832
3.08	0.0380592
3.081	0.044802
3.082	-0.0586426
3.083	-0.0403877
3.084	0.0549985
3.085	0.0426641
3.086	-0.0320003
3.087	-0.0167056
3.088	-0.00124646
3.089	0.029014
3.09	0.0372369
3.091	-0.0482817
3.092	-0.0394009
3.093	0.0535184
3.094	0.0522027
3.095	-0.0484462
3.096	-0.0231195
3.097	0.011088
3.098	0.0252314
3.099	0.0257248
3.1	-0.0362762
3.101	-0.0362762
3.102	0.0492424
3.103	0.0573009
3.104	-0.057327
3.105	-0.0347961
3.106	0.0253959
3.107	0.0281917
3.108	0.0165151
3.109	-0.0249285
3.11	-0.0316714
3.111	0.0421707
3.112	0.0599323
3.113	-0.0560113
3.114	-0.0440058
3.115	0.0347701
3.116	0.0352634
3.117	0.00105597
3.118	-0.0165411
3.119	-0.0257508
3.12	0.0316453
3.121	0.0577943
3.122	-0.0486106
3.123	-0.0471305
3.124	0.0400327
3.125	0.0462822
3.126	-0.0185146
3.127	-0.0180213
3.128	-0.0152255
3.129	0.0252314
3.13	0.0494069
3.131	-0.0394009
3.132	-0.0482817
3.133	0.0420062
3.134	0.055163
3.135	-0.0354539
3.136	-0.0275599
3.137	-0.00124646
3.138	0.0239158
3.139	0.0438153
3.14	-0.0287111
3.141	-0.0474594
3.142	0.0388815
3.143	0.0637148
3.144	-0.0418678
3.145	-0.0394009
3.146	0.0105946
3.147	0.0267116
3.148	0.0344411
3.149	-0.0167056
3.15	-0.045157
3.151	0.0316453
3.152	0.0661817
3.153	-0.0415389
3.154	-0.0471305
3.155	0.0193109
3.156	0.035099
3.157	0.0158573
3.158	-0.0112785
3.159	-0.0375919
3.16	0.0239158
3.161	0.0635504
3.162	-0.0362762
3.163	-0.0518998
3.164	0.0265471
3.165	0.0438153
3.166	-0.00535793
3.167	-0.017199
3.168	-0.0277243
3.169	0.0184886
3.17	0.0617413
3.171	-0.0273954
3.172	-0.0546956
3.173	0.0286851
3.174	0.0558208
3.175	-0.0196659
3.176	-0.0277243
3.177	-0.0148966
3.178	0.016844
3.179	0.0589455
3.18	-0.0152255
3.181	-0.056998
3.182	0.0260537
3.183	0.0627281
3.184	-0.025093
3.185	-0.0379208
3.186	-0.0038778
3.187	0.0226001
3.188	0.0459533
3.189	-0.00552239
3.19	-0.0540378
3.191	0.0204621
3.192	0.0647016
3.193	-0.0264087
3.194	-0.0466371
3.195	0.00648311
3.196	0.0291784
3.197	0.0265471
3.198	-0.00486456
3.199	-0.0479528
3.2	0.0130615
3.201	0.0671685
3.202	-0.0213105
3.203	-0.0535444
3.204	0.0135548
3.205	0.0403617
3.206	0.00878554
3.207	-0.011114
3.208	-0.0384142
3.209	0.00862108
3.21	0.0707866
3.211	-0.0112785
3.212	-0.0579848
3.213	0.0153639
3.214	0.0503937
3.215	-0.00289105
3.216	-0.0216394
3.217	-0.0270665
3.218	0.0081277
3.219	0.0655239
3.22	0.000398131
3.221	-0.0606161
3.222	0.0143771
3.223	0.0561497
3.224	-0.00979832
3.225	-0.0316714
3.226	-0.0145676
3.227	0.012897
3.228	0.0520382
3.229	0.00549636
3.23	-0.0597938
3.231	0.00779878
3.232	0.0620702
3.233	-0.0109495
3.234	-0.0426901
3.235	-0.00420672
3.236	0.0221067
3.237	0.0352634
3.238	0.00500298
3.239	-0.0558468
3.24	0.00138489
3.241	0.0689775
3.242	-0.00535793
3.243	-0.0505841
3.244	0.000727049
3.245	0.0323032
3.246	0.0209555
3.247	-0.00157538
3.248	-0.0468016
3.249	-0.00305551
3.25	0.0716089
3.251	0.00631865
3.252	-0.0563402
3.253	0.00434515
3.254	0.0397038
3.255	0.00911446
3.256	-0.0104562
3.257	-0.0349605
3.258	-0.00223321
3.259	0.0655239
3.26	0.0147061
3.261	-0.0601228
3.262	0.00237164
3.263	0.0477623
3.264	0.00302947
3.265	-0.0231195
3.266	-0.0234484
3.267	0.00352285
3.268	0.0536828
3.269	0.0178308
3.27	-0.063083
3.271	-0.00371334
3.272	0.0576298
3.273	0.00335839
3.274	-0.0338093
3.275	-0.0145676
3.276	0.0124036
3.277	0.041184
3.278	0.0178308
3.279	-0.0606161
3.28	-0.0114429
3.281	0.065195
3.282	0.0115813
3.283	-0.0423612
3.284	-0.0074959
3.285	0.0198043
3.286	0.0285206
3.287	0.0125681
3.288	-0.0500908
3.289	-0.0155544
3.29	0.0660173
3.291	0.02112
3.292	-0.0499263
3.293	-0.00519347
3.294	0.0273694
3.295	0.0179952
3.296	0.00105597
3.297	-0.039072
3.298	-0.0139098
3.299	0.0614124
3.3	0.0275339
3.301	-0.0576559
3.302	-0.00848265
3.303	0.0383881
3.304	0.0127326
3.305	-0.0112785
3.306	-0.0293689
3.307	-0.0066736
3.308	0.0525316
3.309	0.0323032
3.31	-0.0622607
3.311	-0.0160478
3.312	0.0500647
3.313	0.0160217
3.314	-0.0214749
3.315	-0.0201592
3.316	-0.00157538
3.317	0.0421707
3.318	0.0318098
3.319	-0.0588071
3.32	-0.023284
3.321	0.0561497
3.322	0.0240802
3.323	-0.0305202
3.324	-0.0134164
3.325	0.00631865
3.326	0.0316453
3.327	0.0255604
3.328	-0.0502552
3.329	-0.0270665
3.33	0.0582877
3.331	0.0313164
3.332	-0.0421967
3.333	-0.0125941
3.334	0.0151994
3.335	0.0226001
3.336	0.0143771
3.337	-0.0408811
3.338	-0.0236129
3.339	0.0540117
3.34	0.0400327
3.341	-0.0528866
3.342	-0.0175279
3.343	0.0276983
3.344	0.0202977
3.345	0.00368731
3.346	-0.0306846
3.347	-0.0198303
3.348	0.0482557
3.349	0.044802
3.35	-0.0561757
3.351	-0.0260798
3.352	0.0375659
3.353	0.0247381
3.354	-0.00502901
3.355	-0.021146
3.356	-0.0145676
3.357	0.0393749
3.358	0.0438153
3.359	-0.0533799
3.36	-0.0331515
3.361	0.0456243
3.362	0.0316453
3.363	-0.0178568
3.364	-0.0160478
3.365	-0.0066736
3.366	0.0293429
3.367	0.036908
3.368	-0.0474594
3.369	-0.0356184
3.37	0.0472689
3.371	0.0406906
3.372	-0.0328226
3.373	-0.0176924
3.374	0.00352285
3.375	0.0245736
3.376	0.0291784
3.377	-0.0380853
3.378	-0.0346316
3.379	0.0454599
3.38	0.0487491
3.381	-0.0425257
3.382	-0.0254219
3.383	0.0145416
3.384	0.0230935
3.385	0.0216133
3.386	-0.0269021
3.387	-0.0321647
3.388	0.040855
3.389	0.0533539
3.39	-0.0464727
3.391	-0.0326581
3.392	0.0257248
3.393	0.0267116
3.394	0.0102657
3.395	-0.0191725
3.396	-0.0260798
3.397	0.0321387
3.398	0.0513804
3.399	-0.0454859
3.4	-0.0394009
3.401	0.0327965
3.402	0.0349345
3.403	-0.00618023
3.404	-0.0157188
3.405	-0.0185146
3.406	0.0263826
3.407	0.0475978
3.408	-0.0395654
3.409	-0.0428546
3.41	0.0355923
3.411	0.045131
3.412	-0.0199948
3.413	-0.0206526
3.414	-0.00897603
3.415	0.0217778
3.416	0.0439798
3.417	-0.0296979
3.418	-0.0441702
3.419	0.0344411
3.42	0.0528605
3.421	-0.0288756
3.422	-0.0278888
3.423	0.0025361
3.424	0.02112
3.425	0.0364146
3.426	-0.019008
3.427	-0.0410455
3.428	0.0300007
3.429	0.0558208
3.43	-0.0346316
3.431	-0.0354539
3.432	0.012897
3.433	0.0257248
3.434	0.0226001
3.435	-0.0134164
3.436	-0.0362762
3.437	0.0252314
3.438	0.0561497
3.439	-0.0347961
3.44	-0.043019
3.441	0.0204621
3.442	0.0354279
3.443	0.00664757
3.444	-0.0137453
3.445	-0.0300268
3.446	0.0194754
3.447	0.0571365
3.448	-0.0283822
3.449	-0.0489396
3.45	0.0232579
3.451	0.0454599
3.452	-0.00585131
3.453	-0.0188436
3.454	-0.0198303
3.455	0.0153639
3.456	0.0546696
3.457	-0.0178568
3.458	-0.0497618
3.459	0.0221067
3.46	0.0512159
3.461	-0.0158833
3.462	-0.0259153
3.463	-0.00914049
3.464	0.0158573
3.465	0.0462822
3.466	-0.00930495
3.467	-0.0481173
3.468	0.0201332
3.469	0.0546696
3.47	-0.0216394
3.471	-0.035125
3.472	0.000891508
3.473	0.0226001
3.474	0.0321387
3.475	-0.00552239
3.476	-0.0448281
3.477	0.0156928
3.478	0.05911
3.479	-0.0209815
3.48	-0.0443347
3.481	0.00796324
3.482	0.0313164
3.483	0.0183242
3.484	-0.00733144
3.485	-0.0382497
3.486	0.0101012
3.487	0.0620702
3.488	-0.0137453
3.489	-0.049104
3.49	0.011088
3.491	0.0400327
3.492	0.00631865
3.493	-0.0121007
3.494	-0.0295334
3.495	0.00681203
3.496	0.0599323
3.497	-0.00486456
3.498	-0.0514064
3.499	0.0115813
3.5	0.0456243
3.501	-0.00371334
3.502	-0.0213105
3.503	-0.019008
3.504	0.00927891
3.505	0.0515449
3.506	0.00220718
3.507	-0.0527221
3.508	0.00911446
3.509	0.0517093
3.51	-0.00848265
3.511	-0.0324937
3.512	-0.00996278
3.513	0.0160217
3.514	0.0398683
3.515	0.00418069
3.516	-0.0505841
3.517	0.00418069
3.518	0.0582877
3.519	-0.00601577
3.52	-0.0402232
3.521	-0.00289105
3.522	0.0237513
3.523	0.0272049
3.524	0.00335839
3.525	-0.0449925
3.526	-0.000753081
3.527	0.0620702
3.528	0.000891508
3.529	-0.0454859
3.53	0.00122043
3.531	0.0313164
3.532	0.0148705
3.533	-0.00420672
3.534	-0.0359473
3.535	-0.00239767
3.536	0.0599323
3.537	0.00845662
3.538	-0.051242
3.539	0.00237164
3.54	0.0385526
3.541	0.00714095
3.542	-0.0142387
3.543	-0.0270665
3.544	0.00122043
3.545	0.0535184
3.546	0.0132259
3.547	-0.0542022
3.548	-0.00256213
3.549	0.0467756
3.55	0.00434515
3.551	-0.0241063
3.552	-0.0181857
3.553	0.00615419
3.554	0.0436508
3.555	0.0173374
3.556	-0.0527221
3.557	-0.0074959
3.558	0.0535184
3.559	0.00746987
3.56	-0.0313424
3.561	-0.0107851
3.562	0.0135548
3.563	0.0309875
3.564	0.0143771
3.565	-0.0476239
3.566	-0.0109495
3.567	0.056972
3.568	0.0130615
3.569	-0.0400588
3.57	-0.00601577
3.571	0.02112
3.572	0.0216133
3.573	0.00516744
3.574	-0.0402232
3.575	-0.0112785
3.576	0.056972
3.577	0.0201332
3.578	-0.0477883
3.579	-0.00733144
3.58	0.0301652
3.581	0.0156928
3.582	-0.0038778
3.583	-0.0321647
3.584	-0.00946941
3.585	0.0518738
3.586	0.0272049
3.587	-0.051242
3.588	-0.0125941
3.589	0.0382237
3.59	0.015035
3.591	-0.0114429
3.592	-0.0226261
3.593	-0.00437118
3.594	0.0421707
3.595	0.0296718
3.596	-0.0510775
3.597	-0.0168701
3.598	0.045131
3.599	0.0170085
3.6	-0.0209815
3.601	-0.0145676
3.602	0.00237164
3.603	0.0324676
3.604	0.0245736
3.605	-0.0468016
3.606	-0.0199948
3.607	0.0500647
3.608	0.0230935
3.609	-0.0320003
3.61	-0.0124297
3.611	0.0104301
3.612	0.0242447
3.613	0.0165151
3.614	-0.0415389
3.615	-0.0216394
3.616	0.0503937
3.617	0.0318098
3.618	-0.0405521
3.619	-0.0155544
3.62	0.0198043
3.621	0.0216133
3.622	0.00944337
3.623	-0.0326581
3.624	-0.0196659
3.625	0.0461177
3.626	0.0387171
3.627	-0.0449925
3.628	-0.0196659
3.629	0.0286851
3.63	0.0206266
3.631	0.00154934
3.632	-0.022955
3.633	-0.0153899
3.634	0.0383881
3.635	0.0383881
3.636	-0.0454859
3.637	-0.0245996
3.638	0.0364146
3.639	0.0239158
3.64	-0.00946941
3.641	-0.0168701
3.642	-0.00848265
3.643	0.030823
3.644	0.0342767
3.645	-0.0438413
3.646	-0.02904
3.647	0.040855
3.648	0.0314809
3.649	-0.0214749
3.65	-0.0167056
3.651	-0.000424163
3.652	0.0252314
3.653	0.0291784
3.654	-0.0379208
3.655	-0.0300268
3.656	0.0416773
3.657	0.0405261
3.658	-0.031178
3.659	-0.0196659
3.66	0.00845662
3.661	0.0221067
3.662	0.0232579
3.663	-0.0287111
3.664	-0.0292045
3.665	0.0377303
3.666	0.044802
3.667	-0.0366051
3.668	-0.025093
3.669	0.0183242
3.67	0.0227645
3.671	0.0138838
3.672	-0.0206526
3.673	-0.0249285
3.674	0.0321387
3.675	0.044802
3.676	-0.0387431
3.677	-0.0308491
3.678	0.0252314
3.679	0.0275339
3.68	0.00270056
3.681	-0.0175279
3.682	-0.0191725
3.683	0.0267116
3.684	0.042993
3.685	-0.0366051
3.686	-0.0357828
3.687	0.0298363
3.688	0.0359213
3.689	-0.00946941
3.69	-0.0167056
3.691	-0.0116074
3.692	0.0219423
3.693	0.0400327
3.694	-0.0298623
3.695	-0.0370985
3.696	0.030823
3.697	0.042993
3.698	-0.0191725
3.699	-0.0206526
3.7	-0.00173983
3.701	0.0198043
3.702	0.0346056
3.703	-0.0214749
3.704	-0.0362762
3.705	0.0288495
3.706	0.0471045
3.707	-0.0265731
3.708	-0.0269021
3.709	0.00681203
3.71	0.0219423
3.711	0.0253959
3.712	-0.0170345
3.713	-0.0338093
3.714	0.025067
3.715	0.0487491
3.716	-0.0295334
3.717	-0.0347961
3.718	0.0140482
3.719	0.0280272
3.72	0.0147061
3.721	-0.0127586
3.722	-0.0292045
3.723	0.0196398
3.724	0.0502292
3.725	-0.0257508
3.726	-0.0395654
3.727	0.0178308
3.728	0.0355923
3.729	0.00270056
3.73	-0.0137453
3.731	-0.0213105
3.732	0.015035
3.733	0.0482557
3.734	-0.0191725
3.735	-0.04121
3.736	0.0201332
3.737	0.0413484
3.738	-0.00815373
3.739	-0.0186791
3.74	-0.0116074
3.741	0.0148705
3.742	0.042993
3.743	-0.013252
3.744	-0.0415389
3.745	0.0194754
3.746	0.0464466
3.747	-0.0163767
3.748	-0.0273954
3.749	-0.0038778
3.75	0.0188175
3.751	0.0349345
3.752	-0.00897603
3.753	-0.0407166
3.754	0.0155284
3.755	0.0507226
3.756	-0.0163767
3.757	-0.0352895
3.758	0.0025361
3.759	0.0249025
3.76	0.0244091
3.761	-0.00585131
3.762	-0.0369341
3.763	0.0101012
3.764	0.0526961
3.765	-0.0130875
3.766	-0.0392365
3.767	0.00779878
3.768	0.031152
3.769	0.0127326
3.77	-0.0074959
3.771	-0.0283822
3.772	0.00730541
3.773	0.0520382
3.774	-0.00831819
3.775	-0.0423612
3.776	0.0105946
3.777	0.0374014
3.778	0.00122043
3.779	-0.0148966
3.78	-0.0204882
3.781	0.00895
3.782	0.0477623
3.783	-0.00321997
3.784	-0.0454859
3.785	0.00944337
3.786	0.0433219
3.787	-0.00420672
3.788	-0.0242707
3.789	-0.0134164
3.79	0.0125681
3.791	0.041184
3.792	0.0017138
3.793	-0.0448281
3.794	0.00500298
3.795	0.0485846
3.796	-0.00404226
3.797	-0.0310135
3.798	-0.00634469
3.799	0.0176663
3.8	0.0306586
3.801	0.00335839
3.802	-0.0407166
3.803	0.000891508
3.804	0.0518738
3.805	-0.00173983
3.806	-0.0361118
3.807	-0.00091754
3.808	0.0244091
3.809	0.0191465
3.81	-0.000753081
3.811	-0.0344672
3.812	-0.000259704
3.813	0.0520382
3.814	0.00302947
3.815	-0.0415389
3.816	0.00122043
3.817	0.0304941
3.818	0.010759
3.819	-0.00815373
3.82	-0.0277243
3.821	0.000891508
3.822	0.0499003
3.823	0.00911446
3.824	-0.045157
3.825	-0.000753081
3.826	0.0375659
3.827	0.00631865
3.828	-0.0162122
3.829	-0.0199948
3.83	0.00450961
3.831	0.0431575
3.832	0.012897
3.833	-0.0449925
3.834	-0.00437118
3.835	0.0444731
3.836	0.00615419
3.837	-0.0237773
3.838	-0.0124297
3.839	0.0101012
3.84	0.0336188
3.841	0.0127326
3.842	-0.0428546
3.843	-0.00716698
3.844	0.0482557
3.845	0.00911446
3.846	-0.0301912
3.847	-0.00848265
3.848	0.0160217
3.849	0.0242447
3.85	0.00779878
3.851	-0.0387431
3.852	-0.00963386
3.853	0.0497358
3.854	0.0147061
3.855	-0.0374274
3.856	-0.00716698
3.857	0.0217778
3.858	0.0176663
3.859	0.00122043
3.86	-0.0315069
3.861	-0.00848265
3.862	0.0471045
3.863	0.0209555
3.864	-0.0410455
3.865	-0.00930495
3.866	0.0296718
3.867	0.0137193
3.868	-0.00601577
3.869	-0.0227906
3.87	-0.00437118
3.871	0.0420062
3.872	0.0240802
3.873	-0.0426901
3.874	-0.0116074
3.875	0.036908
3.876	0.0140482
3.877	-0.0144032
3.878	-0.0173634
3.879	0.00056259
3.88	0.0337833
3.881	0.0219423
3.882	-0.043019
3.883	-0.0158833
3.884	0.0428285
3.885	0.0181597
3.886	-0.0227906
3.887	-0.0142387
3.888	0.00615419
3.889	0.0275339
3.89	0.0178308
3.891	-0.0385786
3.892	-0.0181857
3.893	0.0436508
3.894	0.0253959
3.895	-0.0298623
3.896	-0.0137453
3.897	0.012897
3.898	0.02112
3.899	0.0124036
3.9	-0.0315069
3.901	-0.0170345
3.902	0.0416773
3.903	0.0304941
3.904	-0.0344672
3.905	-0.0147321
3.906	0.0206266
3.907	0.0184886
3.908	0.00467406
3.909	-0.0236129
3.91	-0.0135809
3.911	0.0372369
3.912	0.0319742
3.913	-0.0394009
3.914	-0.0186791
3.915	0.0286851
3.916	0.0194754
3.917	-0.00453564
3.918	-0.019008
3.919	-0.00914049
3.92	0.0323032
3.921	0.0306586
3.922	-0.0394009
3.923	-0.0234484
3.924	0.0339478
3.925	0.0260537
3.926	-0.0125941
3.927	-0.0167056
3.928	-0.00371334
3.929	0.0260537
3.93	0.0280272
3.931	-0.0352895
3.932	-0.0254219
3.933	0.0352634
3.934	0.0323032
3.935	-0.0199948
3.936	-0.0167056
3.937	0.00352285
3.938	0.0214489
3.939	0.0230935
3.94	-0.0278888
3.941	-0.0249285
3.942	0.0346056
3.943	0.0364146
3.944	-0.0275599
3.945	-0.0191725
3.946	0.0115813
3.947	0.0198043
3.948	0.0151994
3.949	-0.0222972
3.95	-0.0219683
3.951	0.0316453
3.952	0.0378948
3.953	-0.0323292
3.954	-0.0245996
3.955	0.0191465
3.956	0.0234224
3.957	0.00697649
3.958	-0.0183502
3.959	-0.0183502
3.96	0.0270405
3.961	0.0377303
3.962	-0.0323292
3.963	-0.0295334
3.964	0.0235868
3.965	0.0291784
3.966	-0.00157538
3.967	-0.0163767
3.968	-0.0134164
3.969	0.0217778
3.97	0.0362502
3.971	-0.0280533
3.972	-0.0306846
3.973	0.0265471
3.974	0.0349345
3.975	-0.0106206
3.976	-0.0173634
3.977	-0.00585131
3.978	0.018982
3.979	0.0316453
3.98	-0.022955
3.981	-0.0316714
3.982	0.026876
3.983	0.039046
3.984	-0.0188436
3.985	-0.0218038
3.986	0.00187826
3.987	0.0193109
3.988	0.0257248
3.989	-0.0176924
3.99	-0.0301912
3.991	0.0239158
3.992	0.0416773
3.993	-0.0231195
3.994	-0.0273954
3.995	0.00796324
3.996	0.022929
3.997	0.0179952
3.998	-0.0137453
3.999	-0.0265731
4	0.0198043
4.001	0.0428285
4.002	-0.0227906
4.003	-0.0316714
4.004	0.0143771
4.005	0.029014
4.006	0.0081277
4.007	-0.0124297
4.008	-0.0208171
4.009	0.0161862
4.01	0.0421707
4.011	-0.0198303
4.012	-0.0343027
4.013	0.0175019
4.014	0.0346056
4.015	-0.00173983
4.016	-0.0162122
4.017	-0.0140743
4.018	0.0143771
4.019	0.039046
4.02	-0.0153899
4.021	-0.0364407
4.022	0.0176663
4.023	0.039046
4.024	-0.00864711
4.025	-0.021146
4.026	-0.00798928
4.027	0.0158573
4.028	0.0344411
4.029	-0.0102917
4.03	-0.0359473
4.031	0.0143771
4.032	0.0423352
4.033	-0.0122652
4.034	-0.0265731
4.035	-0.000588622
4.036	0.0196398
4.037	0.0263826
4.038	-0.00634469
4.039	-0.0318358
4.04	0.0119103
4.041	0.0441442
4.042	-0.012923
4.043	-0.0318358
4.044	0.0053319
4.045	0.0255604
4.046	0.0161862
4.047	-0.0074959
4.048	-0.0275599
4.049	0.00944337
4.05	0.0452954
4.051	-0.0109495
4.052	-0.0359473
4.053	0.00796324
4.054	0.0314809
4.055	0.00746987
4.056	-0.012923
4.057	-0.0224617
4.058	0.00878554
4.059	0.0443087
4.06	-0.00552239
4.061	-0.0385786
4.062	0.00746987
4.063	0.0364146
4.064	0.00122043
4.065	-0.0175279
4.066	-0.0162122
4.067	0.0104301
4.068	0.0392104
4.069	-0.000259704
4.07	-0.0377563
4.071	0.00615419
4.072	0.0401972
4.073	-0.00223321
4.074	-0.0226261
4.075	-0.00798928
4.076	0.0145416
4.077	0.0316453
4.078	0.00154934
4.079	-0.0356184
4.08	0.00368731
4.081	0.0431575
4.082	-0.00305551
4.083	-0.0287111
4.084	-0.00289105
4.085	0.0201332
4.086	0.0226001
4.087	-0.00124646
4.088	-0.0328226
4.089	0.00220718
4.09	0.0457888
4.091	6.92E-05
4.092	-0.0344672
4.093	-0.000424163
4.094	0.0255604
4.095	0.0148705
4.096	-0.00535793
4.097	-0.0285466
4.098	0.0017138
4.099	0.045131
4.1	0.00549636
4.101	-0.0370985
4.102	-0.000588622
4.103	0.0306586
4.104	0.00977229
4.105	-0.0109495
4.106	-0.021146
