Time - Dev1/ai10	Amplitude - Dev1/ai10
0.4	1.08928
0.4001	1.08698
0.4002	1.08566
0.4003	1.08303
0.4004	1.08024
0.4005	1.07843
0.4006	1.07547
0.4007	1.07218
0.4008	1.06955
0.4009	1.06675
0.401	1.0628
0.4011	1.05968
0.4012	1.05622
0.4013	1.05244
0.4014	1.04817
0.4015	1.04422
0.4016	1.03912
0.4017	1.03517
0.4018	1.0304
0.4019	1.02514
0.402	1.02054
0.4021	1.0156
0.4022	1.00985
0.4023	1.00475
0.4024	0.999322
0.4025	0.993401
0.4026	0.987481
0.4027	0.981725
0.4028	0.975475
0.4029	0.969226
0.403	0.962647
0.4031	0.956234
0.4032	0.949162
0.4033	0.942255
0.4034	0.935512
0.4035	0.928276
0.4036	0.921039
0.4037	0.913803
0.4038	0.90558
0.4039	0.897851
0.404	0.890285
0.4041	0.881734
0.4042	0.87384
0.4043	0.865781
0.4044	0.856571
0.4045	0.848184
0.4046	0.84029
0.4047	0.830751
0.4048	0.822035
0.4049	0.813154
0.405	0.80378
0.4051	0.793913
0.4052	0.785032
0.4053	0.775
0.4054	0.765626
0.4055	0.755923
0.4056	0.745562
0.4057	0.735201
0.4058	0.725333
0.4059	0.714643
0.406	0.70346
0.4061	0.692935
0.4062	0.682245
0.4063	0.671062
0.4064	0.660207
0.4065	0.649189
0.4066	0.637512
0.4067	0.626987
0.4068	0.615968
0.4069	0.604127
0.407	0.592944
0.4071	0.58176
0.4072	0.569919
0.4073	0.558243
0.4074	0.547553
0.4075	0.535219
0.4076	0.523542
0.4077	0.511865
0.4078	0.499695
0.4079	0.487197
0.408	0.47552
0.4081	0.462528
0.4082	0.449864
0.4083	0.437859
0.4084	0.424867
0.4085	0.411874
0.4086	0.400198
0.4087	0.387534
0.4088	0.374213
0.4089	0.361879
0.409	0.349216
0.4091	0.33573
0.4092	0.32356
0.4093	0.31139
0.4094	0.297575
0.4095	0.285241
0.4096	0.272907
0.4097	0.259421
0.4098	0.246593
0.4099	0.234423
0.41	0.220938
0.4101	0.207287
0.4102	0.194953
0.4103	0.181303
0.4104	0.167653
0.4105	0.155318
0.4106	0.141175
0.4107	0.12736
0.4108	0.113875
0.4109	0.100225
0.411	0.0864102
0.4111	0.0732534
0.4112	0.05911
0.4113	0.0454599
0.4114	0.0314809
0.4115	0.0181597
0.4116	0.00368731
0.4117	-0.00963386
0.4118	-0.0224617
0.4119	-0.0367696
0.412	-0.0505841
0.4121	-0.0637409
0.4122	-0.0778843
0.4123	-0.0916989
0.4124	-0.104691
0.4125	-0.11867
0.4126	-0.132485
0.4127	-0.145806
0.4128	-0.159127
0.4129	-0.172777
0.413	-0.18544
0.4131	-0.199091
0.4132	-0.212412
0.4133	-0.224911
0.4134	-0.238232
0.4135	-0.251389
0.4136	-0.264052
0.4137	-0.276551
0.4138	-0.289872
0.4139	-0.302371
0.414	-0.315199
0.4141	-0.328684
0.4142	-0.340525
0.4143	-0.35286
0.4144	-0.366181
0.4145	-0.378351
0.4146	-0.39085
0.4147	-0.404006
0.4148	-0.416176
0.4149	-0.428182
0.415	-0.441339
0.4151	-0.453509
0.4152	-0.46535
0.4153	-0.478506
0.4154	-0.490676
0.4155	-0.50186
0.4156	-0.51403
0.4157	-0.525871
0.4158	-0.536889
0.4159	-0.548895
0.416	-0.560736
0.4161	-0.571426
0.4162	-0.582773
0.4163	-0.594286
0.4164	-0.605469
0.4165	-0.616323
0.4166	-0.627671
0.4167	-0.638196
0.4168	-0.64905
0.4169	-0.660727
0.417	-0.670595
0.4171	-0.68112
0.4172	-0.692632
0.4173	-0.7025
0.4174	-0.712532
0.4175	-0.722893
0.4176	-0.73276
0.4177	-0.742299
0.4178	-0.752166
0.4179	-0.76154
0.418	-0.770092
0.4181	-0.77996
0.4182	-0.789498
0.4183	-0.797721
0.4184	-0.807096
0.4185	-0.815976
0.4186	-0.82387
0.4187	-0.832587
0.4188	-0.841139
0.4189	-0.848704
0.419	-0.856433
0.4191	-0.864821
0.4192	-0.872386
0.4193	-0.879293
0.4194	-0.887516
0.4195	-0.894588
0.4196	-0.901166
0.4197	-0.90906
0.4198	-0.915474
0.4199	-0.922052
0.42	-0.92896
0.4201	-0.935045
0.4202	-0.940636
0.4203	-0.94705
0.4204	-0.953464
0.4205	-0.958398
0.4206	-0.964647
0.4207	-0.970239
0.4208	-0.974844
0.4209	-0.9806
0.421	-0.986027
0.4211	-0.990796
0.4212	-0.99573
0.4213	-1.0005
0.4214	-1.00478
0.4215	-1.00922
0.4216	-1.01399
0.4217	-1.01744
0.4218	-1.02122
0.4219	-1.02533
0.422	-1.02846
0.4221	-1.03158
0.4222	-1.03569
0.4223	-1.03816
0.4224	-1.04096
0.4225	-1.04408
0.4226	-1.04671
0.4227	-1.04869
0.4228	-1.05132
0.4229	-1.05395
0.423	-1.05543
0.4231	-1.0579
0.4232	-1.0602
0.4233	-1.06151
0.4234	-1.06382
0.4235	-1.06563
0.4236	-1.06694
0.4237	-1.06842
0.4238	-1.07023
0.4239	-1.07138
0.424	-1.07286
0.4241	-1.07451
0.4242	-1.07237
0.4243	-1.07089
0.4244	-1.0699
0.4245	-1.06776
0.4246	-1.06628
0.4247	-1.0648
0.4248	-1.06283
0.4249	-1.0602
0.425	-1.05954
0.4251	-1.05724
0.4252	-1.05477
0.4253	-1.05329
0.4254	-1.05033
0.4255	-1.0477
0.4256	-1.04556
0.4257	-1.04309
0.4258	-1.03964
0.4259	-1.03701
0.426	-1.03438
0.4261	-1.0306
0.4262	-1.02714
0.4263	-1.02385
0.4264	-1.01941
0.4265	-1.01547
0.4266	-1.01234
0.4267	-1.00708
0.4268	-1.00297
0.4269	-0.998855
0.427	-0.993428
0.4271	-0.988329
0.4272	-0.983889
0.4273	-0.978626
0.4274	-0.972541
0.4275	-0.967279
0.4276	-0.961687
0.4277	-0.955931
0.4278	-0.950504
0.4279	-0.944748
0.428	-0.937512
0.4281	-0.93192
0.4282	-0.925671
0.4283	-0.918434
0.4284	-0.912349
0.4285	-0.905771
0.4286	-0.897877
0.4287	-0.89097
0.4288	-0.883733
0.4289	-0.876004
0.429	-0.867945
0.4291	-0.860874
0.4292	-0.852815
0.4293	-0.844592
0.4294	-0.837192
0.4295	-0.828475
0.4296	-0.819594
0.4297	-0.811207
0.4298	-0.802326
0.4299	-0.793281
0.43	-0.784565
0.4301	-0.775355
0.4302	-0.765487
0.4303	-0.756936
0.4304	-0.747068
0.4305	-0.736872
0.4306	-0.727333
0.4307	-0.71763
0.4308	-0.707269
0.4309	-0.696908
0.431	-0.686712
0.4311	-0.675857
0.4312	-0.665003
0.4313	-0.654478
0.4314	-0.643459
0.4315	-0.632605
0.4316	-0.621586
0.4317	-0.610731
0.4318	-0.599055
0.4319	-0.589023
0.432	-0.577182
0.4321	-0.565505
0.4322	-0.554651
0.4323	-0.54281
0.4324	-0.530969
0.4325	-0.519786
0.4326	-0.507945
0.4327	-0.495281
0.4328	-0.483934
0.4329	-0.471764
0.433	-0.458936
0.4331	-0.447259
0.4332	-0.43476
0.4333	-0.421768
0.4334	-0.409269
0.4335	-0.397099
0.4336	-0.384107
0.4337	-0.371608
0.4338	-0.359274
0.4339	-0.34661
0.434	-0.333947
0.4341	-0.321448
0.4342	-0.308456
0.4343	-0.295464
0.4344	-0.283622
0.4345	-0.270301
0.4346	-0.257309
0.4347	-0.244975
0.4348	-0.231653
0.4349	-0.218661
0.435	-0.205669
0.4351	-0.192512
0.4352	-0.178862
0.4353	-0.166528
0.4354	-0.152713
0.4355	-0.138899
0.4356	-0.125413
0.4357	-0.112256
0.4358	-0.0976194
0.4359	-0.0844627
0.436	-0.0708126
0.4361	-0.057327
0.4362	-0.0431835
0.4363	-0.0296979
0.4364	-0.0160478
0.4365	-0.00223321
0.4366	0.010759
0.4367	0.0249025
0.4368	0.0383881
0.4369	0.0517093
0.437	0.0660173
0.4371	0.0798318
0.4372	0.0928241
0.4373	0.106803
0.4374	0.120782
0.4375	0.133939
0.4376	0.147424
0.4377	0.161239
0.4378	0.174396
0.4379	0.187552
0.438	0.201203
0.4381	0.213866
0.4382	0.226694
0.4383	0.240508
0.4384	0.253172
0.4385	0.265341
0.4386	0.27932
0.4387	0.292313
0.4388	0.304483
0.4389	0.317475
0.439	0.330303
0.4391	0.342637
0.4392	0.355629
0.4393	0.368128
0.4394	0.380134
0.4395	0.393291
0.4396	0.406283
0.4397	0.418617
0.4398	0.431281
0.4399	0.443944
0.44	0.456278
0.4401	0.468613
0.4402	0.481276
0.4403	0.493117
0.4404	0.505287
0.4405	0.517622
0.4406	0.529463
0.4407	0.540975
0.4408	0.553145
0.4409	0.564657
0.441	0.575347
0.4411	0.587352
0.4412	0.598535
0.4413	0.60939
0.4414	0.621066
0.4415	0.632743
0.4416	0.642939
0.4417	0.654616
0.4418	0.665963
0.4419	0.67616
0.442	0.687343
0.4421	0.698526
0.4422	0.708558
0.4423	0.719413
0.4424	0.729938
0.4425	0.739641
0.4426	0.749673
0.4427	0.760363
0.4428	0.769573
0.4429	0.779111
0.443	0.789472
0.4431	0.798517
0.4432	0.807398
0.4433	0.817266
0.4434	0.82664
0.4435	0.834534
0.4436	0.843579
0.4437	0.852624
0.4438	0.860683
0.4439	0.869235
0.444	0.877787
0.4441	0.885187
0.4442	0.89341
0.4443	0.901469
0.4444	0.908212
0.4445	0.916599
0.4446	0.924164
0.4447	0.930907
0.4448	0.938308
0.4449	0.945379
0.445	0.951793
0.4451	0.958372
0.4452	0.96495
0.4453	0.971199
0.4454	0.977449
0.4455	0.984027
0.4456	0.989619
0.4457	0.994881
0.4458	1.0013
0.4459	1.00656
0.446	1.01199
0.4461	1.01758
0.4462	1.02218
0.4463	1.02679
0.4464	1.03205
0.4465	1.03665
0.4466	1.04027
0.4467	1.04537
0.4468	1.04948
0.4469	1.05277
0.447	1.05688
0.4471	1.06083
0.4472	1.06395
0.4473	1.06708
0.4474	1.0702
0.4475	1.073
0.4476	1.07596
0.4477	1.07876
0.4478	1.08122
0.4479	1.0832
0.448	1.08616
0.4481	1.08797
0.4482	1.08977
0.4483	1.09191
0.4484	1.09356
0.4485	1.0952
0.4486	1.0975
0.4487	1.09898
0.4488	1.10046
0.4489	1.10194
0.449	1.10392
0.4491	1.10441
0.4492	1.1031
0.4493	1.10244
0.4494	1.10014
0.4495	1.09866
0.4496	1.09717
0.4497	1.0952
0.4498	1.09306
0.4499	1.09208
0.45	1.08961
0.4501	1.08731
0.4502	1.08566
0.4503	1.0832
0.4504	1.0804
0.4505	1.07876
0.4506	1.07547
0.4507	1.07283
0.4508	1.0702
0.4509	1.06659
0.451	1.06313
0.4511	1.06001
0.4512	1.05655
0.4513	1.05228
0.4514	1.0485
0.4515	1.04488
0.4516	1.03929
0.4517	1.03517
0.4518	1.0309
0.4519	1.02531
0.452	1.0207
0.4521	1.01593
0.4522	1.01018
0.4523	1.00491
0.4524	0.999651
0.4525	0.993566
0.4526	0.98781
0.4527	0.982218
0.4528	0.975804
0.4529	0.96939
0.453	0.963141
0.4531	0.956398
0.4532	0.94982
0.4533	0.943077
0.4534	0.93617
0.4535	0.928276
0.4536	0.921533
0.4537	0.914132
0.4538	0.906074
0.4539	0.898837
0.454	0.890779
0.4541	0.882391
0.4542	0.874662
0.4543	0.866274
0.4544	0.857229
0.4545	0.849171
0.4546	0.840783
0.4547	0.830916
0.4548	0.822528
0.4549	0.813977
0.455	0.80378
0.4551	0.794735
0.4552	0.785854
0.4553	0.775658
0.4554	0.765955
0.4555	0.75658
0.4556	0.746219
0.4557	0.736023
0.4558	0.726155
0.4559	0.715301
0.456	0.704447
0.4561	0.694086
0.4562	0.683561
0.4563	0.67172
0.4564	0.66103
0.4565	0.650504
0.4566	0.638334
0.4567	0.627973
0.4568	0.61679
0.4569	0.604949
0.457	0.594095
0.4571	0.583076
0.4572	0.570577
0.4573	0.559394
0.4574	0.548211
0.4575	0.536041
0.4576	0.5242
0.4577	0.512688
0.4578	0.500024
0.4579	0.488019
0.458	0.476342
0.4581	0.464008
0.4582	0.450851
0.4583	0.438846
0.4584	0.425853
0.4585	0.413026
0.4586	0.400691
0.4587	0.388192
0.4588	0.375529
0.4589	0.362866
0.459	0.350367
0.4591	0.33721
0.4592	0.324382
0.4593	0.312212
0.4594	0.298727
0.4595	0.286228
0.4596	0.273729
0.4597	0.260572
0.4598	0.247415
0.4599	0.234917
0.46	0.221595
0.4601	0.208439
0.4602	0.195775
0.4603	0.18229
0.4604	0.168804
0.4605	0.155976
0.4606	0.141833
0.4607	0.128512
0.4608	0.115026
0.4609	0.101376
0.461	0.087068
0.4611	0.0742402
0.4612	0.0602612
0.4613	0.0462822
0.4614	0.032961
0.4615	0.0191465
0.4616	0.0053319
0.4617	-0.00815373
0.4618	-0.0218038
0.4619	-0.0357828
0.462	-0.0492685
0.4621	-0.0625896
0.4622	-0.0772265
0.4623	-0.0903832
0.4624	-0.103869
0.4625	-0.117683
0.4626	-0.131498
0.4627	-0.144326
0.4628	-0.158305
0.4629	-0.171626
0.463	-0.184947
0.4631	-0.198268
0.4632	-0.211261
0.4633	-0.223759
0.4634	-0.237081
0.4635	-0.250402
0.4636	-0.263065
0.4637	-0.276057
0.4638	-0.288885
0.4639	-0.301877
0.464	-0.313883
0.4641	-0.326875
0.4642	-0.339867
0.4643	-0.352037
0.4644	-0.365359
0.4645	-0.377529
0.4646	-0.390192
0.4647	-0.403184
0.4648	-0.415519
0.4649	-0.427524
0.465	-0.440187
0.4651	-0.452686
0.4652	-0.464856
0.4653	-0.47752
0.4654	-0.489361
0.4655	-0.500873
0.4656	-0.513372
0.4657	-0.525213
0.4658	-0.536232
0.4659	-0.548073
0.466	-0.559749
0.4661	-0.570439
0.4662	-0.58228
0.4663	-0.593299
0.4664	-0.603989
0.4665	-0.615665
0.4666	-0.626684
0.4667	-0.637703
0.4668	-0.648064
0.4669	-0.660234
0.467	-0.670266
0.4671	-0.680627
0.4672	-0.691645
0.4673	-0.701513
0.4674	-0.711545
0.4675	-0.722399
0.4676	-0.732102
0.4677	-0.741641
0.4678	-0.751673
0.4679	-0.760883
0.468	-0.770092
0.4681	-0.779466
0.4682	-0.788841
0.4683	-0.796735
0.4684	-0.806109
0.4685	-0.815319
0.4686	-0.823377
0.4687	-0.8316
0.4688	-0.840316
0.4689	-0.84821
0.469	-0.856269
0.4691	-0.864163
0.4692	-0.872057
0.4693	-0.879129
0.4694	-0.887352
0.4695	-0.894094
0.4696	-0.900673
0.4697	-0.908896
0.4698	-0.91531
0.4699	-0.921395
0.47	-0.928631
0.4701	-0.934716
0.4702	-0.940307
0.4703	-0.946886
0.4704	-0.952971
0.4705	-0.958233
0.4706	-0.964154
0.4707	-0.96991
0.4708	-0.97435
0.4709	-0.980435
0.471	-0.985863
0.4711	-0.990139
0.4712	-0.995401
0.4713	-1.00034
0.4714	-1.00412
0.4715	-1.00889
0.4716	-1.01333
0.4717	-1.01695
0.4718	-1.02089
0.4719	-1.02484
0.472	-1.02829
0.4721	-1.03125
0.4722	-1.03553
0.4723	-1.03816
0.4724	-1.04079
0.4725	-1.04375
0.4726	-1.04622
0.4727	-1.04885
0.4728	-1.05165
0.4729	-1.05378
0.473	-1.05543
0.4731	-1.05806
0.4732	-1.06003
0.4733	-1.06135
0.4734	-1.06365
0.4735	-1.06546
0.4736	-1.06645
0.4737	-1.06842
0.4738	-1.07023
0.4739	-1.07105
0.474	-1.07303
0.4741	-1.07401
0.4742	-1.07253
0.4743	-1.07122
0.4744	-1.07039
0.4745	-1.06793
0.4746	-1.06612
0.4747	-1.0653
0.4748	-1.06316
0.4749	-1.06069
0.475	-1.05938
0.4751	-1.0574
0.4752	-1.05477
0.4753	-1.05346
0.4754	-1.0505
0.4755	-1.04819
0.4756	-1.04589
0.4757	-1.04342
0.4758	-1.03981
0.4759	-1.03734
0.476	-1.03454
0.4761	-1.03043
0.4762	-1.02747
0.4763	-1.02402
0.4764	-1.01941
0.4765	-1.01579
0.4766	-1.0125
0.4767	-1.00757
0.4768	-1.00313
0.4769	-0.999184
0.477	-0.993921
0.4771	-0.988658
0.4772	-0.984547
0.4773	-0.97912
0.4774	-0.973035
0.4775	-0.968101
0.4776	-0.962345
0.4777	-0.956424
0.4778	-0.950833
0.4779	-0.945077
0.478	-0.938334
0.4781	-0.932413
0.4782	-0.926164
0.4783	-0.918763
0.4784	-0.912843
0.4785	-0.906429
0.4786	-0.89837
0.4787	-0.891956
0.4788	-0.883898
0.4789	-0.876333
0.479	-0.868932
0.4791	-0.861367
0.4792	-0.853309
0.4793	-0.845415
0.4794	-0.837356
0.4795	-0.828311
0.4796	-0.819759
0.4797	-0.812358
0.4798	-0.80282
0.4799	-0.793774
0.48	-0.785387
0.4801	-0.776013
0.4802	-0.766639
0.4803	-0.757429
0.4804	-0.748055
0.4805	-0.737858
0.4806	-0.728484
0.4807	-0.718617
0.4808	-0.707598
0.4809	-0.69773
0.481	-0.687534
0.4811	-0.676186
0.4812	-0.66599
0.4813	-0.655464
0.4814	-0.643952
0.4815	-0.633591
0.4816	-0.622573
0.4817	-0.611389
0.4818	-0.599877
0.4819	-0.589516
0.482	-0.57784
0.4821	-0.565834
0.4822	-0.555967
0.4823	-0.543632
0.4824	-0.531627
0.4825	-0.520772
0.4826	-0.508931
0.4827	-0.496597
0.4828	-0.484756
0.4829	-0.47275
0.483	-0.459758
0.4831	-0.448081
0.4832	-0.435583
0.4833	-0.422261
0.4834	-0.410091
0.4835	-0.39825
0.4836	-0.385094
0.4837	-0.372595
0.4838	-0.360425
0.4839	-0.347104
0.484	-0.334934
0.4841	-0.322435
0.4842	-0.309114
0.4843	-0.296615
0.4844	-0.28428
0.4845	-0.271124
0.4846	-0.258131
0.4847	-0.245961
0.4848	-0.232476
0.4849	-0.219483
0.485	-0.20682
0.4851	-0.193499
0.4852	-0.179849
0.4853	-0.167021
0.4854	-0.153535
0.4855	-0.139721
0.4856	-0.126235
0.4857	-0.113243
0.4858	-0.0986062
0.4859	-0.0856139
0.486	-0.0722927
0.4861	-0.0578203
0.4862	-0.0443347
0.4863	-0.0310135
0.4864	-0.0167056
0.4865	-0.00305551
0.4866	0.0101012
0.4867	0.0237513
0.4868	0.0378948
0.4869	0.0507226
0.487	0.0647016
0.4871	0.0790095
0.4872	0.0916728
0.4873	0.105816
0.4874	0.119631
0.4875	0.132623
0.4876	0.146931
0.4877	0.160581
0.4878	0.172916
0.4879	0.186566
0.488	0.200216
0.4881	0.213044
0.4882	0.225707
0.4883	0.23985
0.4884	0.25202
0.4885	0.264519
0.4886	0.278169
0.4887	0.290997
0.4888	0.303167
0.4889	0.316817
0.489	0.32948
0.4891	0.341815
0.4892	0.354807
0.4893	0.36747
0.4894	0.379476
0.4895	0.392468
0.4896	0.405296
0.4897	0.417302
0.4898	0.430129
0.4899	0.443122
0.49	0.454798
0.4901	0.46779
0.4902	0.480454
0.4903	0.492459
0.4904	0.504794
0.4905	0.516799
0.4906	0.528311
0.4907	0.540152
0.4908	0.552322
0.4909	0.56367
0.491	0.574689
0.4911	0.586694
0.4912	0.597549
0.4913	0.608732
0.4914	0.620244
0.4915	0.63192
0.4916	0.642281
0.4917	0.6533
0.4918	0.664977
0.4919	0.675338
0.492	0.686356
0.4921	0.69754
0.4922	0.707736
0.4923	0.718426
0.4924	0.729116
0.4925	0.738983
0.4926	0.74918
0.4927	0.759376
0.4928	0.768586
0.4929	0.778782
0.493	0.78865
0.4931	0.797531
0.4932	0.807069
0.4933	0.816608
0.4934	0.825489
0.4935	0.834041
0.4936	0.843415
0.4937	0.851967
0.4938	0.859532
0.4939	0.86907
0.494	0.877129
0.4941	0.884529
0.4942	0.892917
0.4943	0.900646
0.4944	0.908376
0.4945	0.915941
0.4946	0.923671
0.4947	0.930249
0.4948	0.93765
0.4949	0.945215
0.495	0.9513
0.4951	0.958043
0.4952	0.965114
0.4953	0.97087
0.4954	0.97712
0.4955	0.983205
0.4956	0.98929
0.4957	0.994717
0.4958	1.00113
0.4959	1.00623
0.496	1.01166
0.4961	1.01708
0.4962	1.02202
0.4963	1.02662
0.4964	1.03188
0.4965	1.03665
0.4966	1.0406
0.4967	1.04504
0.4968	1.04932
0.4969	1.05261
0.497	1.05655
0.4971	1.06083
0.4972	1.0633
0.4973	1.06659
0.4974	1.07053
0.4975	1.07283
0.4976	1.07547
0.4977	1.07876
0.4978	1.08089
0.4979	1.08303
0.498	1.08583
0.4981	1.08797
0.4982	1.08977
0.4983	1.09208
0.4984	1.09389
0.4985	1.09487
0.4986	1.09717
0.4987	1.09882
0.4988	1.09997
0.4989	1.10227
0.499	1.10408
0.4991	1.10458
0.4992	1.10359
0.4993	1.10244
0.4994	1.09997
0.4995	1.09866
0.4996	1.0975
0.4997	1.09487
0.4998	1.09372
0.4999	1.09175
0.5	1.08961
0.5001	1.08731
0.5002	1.08566
0.5003	1.0832
0.5004	1.08056
0.5005	1.07859
0.5006	1.0758
0.5007	1.07251
0.5008	1.0702
0.5009	1.06691
0.501	1.06379
0.5011	1.06034
0.5012	1.05672
0.5013	1.05277
0.5014	1.04882
0.5015	1.04471
0.5016	1.04011
0.5017	1.036
0.5018	1.03106
0.5019	1.02564
0.502	1.02119
0.5021	1.01692
0.5022	1.01051
0.5023	1.00508
0.5024	1.00014
0.5025	0.994059
0.5026	0.988303
0.5027	0.982383
0.5028	0.975969
0.5029	0.969555
0.503	0.963799
0.5031	0.956891
0.5032	0.950149
0.5033	0.943735
0.5034	0.936663
0.5035	0.929427
0.5036	0.922191
0.5037	0.914461
0.5038	0.906731
0.5039	0.899331
0.504	0.891437
0.5041	0.883049
0.5042	0.874826
0.5043	0.867097
0.5044	0.858052
0.5045	0.849664
0.5046	0.841277
0.5047	0.831903
0.5048	0.823022
0.5049	0.81447
0.505	0.804602
0.5051	0.795228
0.5052	0.786512
0.5053	0.776151
0.5054	0.766612
0.5055	0.757074
0.5056	0.747371
0.5057	0.73701
0.5058	0.726813
0.5059	0.716288
0.506	0.705269
0.5061	0.695237
0.5062	0.683889
0.5063	0.672706
0.5064	0.662181
0.5065	0.651162
0.5066	0.639486
0.5067	0.628796
0.5068	0.617613
0.5069	0.605443
0.507	0.594753
0.5071	0.583405
0.5072	0.571728
0.5073	0.560545
0.5074	0.549033
0.5075	0.537028
0.5076	0.525516
0.5077	0.514003
0.5078	0.501011
0.5079	0.488841
0.508	0.476836
0.5081	0.464172
0.5082	0.451838
0.5083	0.439668
0.5084	0.426676
0.5085	0.414012
0.5086	0.402007
0.5087	0.389179
0.5088	0.375858
0.5089	0.363688
0.509	0.351189
0.5091	0.338032
0.5092	0.325533
0.5093	0.312706
0.5094	0.299878
0.5095	0.287379
0.5096	0.27488
0.5097	0.261066
0.5098	0.248402
0.5099	0.235903
0.51	0.222418
0.5101	0.209261
0.5102	0.196927
0.5103	0.182948
0.5104	0.169626
0.5105	0.156963
0.5106	0.14282
0.5107	0.129498
0.5108	0.116177
0.5109	0.102363
0.511	0.0880547
0.5111	0.0753914
0.5112	0.0612479
0.5113	0.0472689
0.5114	0.0341122
0.5115	0.0201332
0.5116	0.00664757
0.5117	-0.00700252
0.5118	-0.0206526
0.5119	-0.0349605
0.512	-0.0482817
0.5121	-0.0614384
0.5122	-0.0762397
0.5123	-0.0895609
0.5124	-0.102718
0.5125	-0.116697
0.5126	-0.129853
0.5127	-0.143339
0.5128	-0.157647
0.5129	-0.170639
0.513	-0.183631
0.5131	-0.197117
0.5132	-0.210767
0.5133	-0.222937
0.5134	-0.236258
0.5135	-0.249579
0.5136	-0.262078
0.5137	-0.275071
0.5138	-0.288063
0.5139	-0.300562
0.514	-0.313554
0.5141	-0.326382
0.5142	-0.338552
0.5143	-0.351051
0.5144	-0.364701
0.5145	-0.376377
0.5146	-0.388712
0.5147	-0.402197
0.5148	-0.414203
0.5149	-0.426373
0.515	-0.43953
0.5151	-0.451864
0.5152	-0.463705
0.5153	-0.476368
0.5154	-0.488538
0.5155	-0.500215
0.5156	-0.512878
0.5157	-0.52439
0.5158	-0.535738
0.5159	-0.54725
0.516	-0.558762
0.5161	-0.569617
0.5162	-0.581129
0.5163	-0.592312
0.5164	-0.603495
0.5165	-0.614678
0.5166	-0.626026
0.5167	-0.636387
0.5168	-0.64757
0.5169	-0.659082
0.517	-0.669114
0.5171	-0.67964
0.5172	-0.690823
0.5173	-0.701019
0.5174	-0.711216
0.5175	-0.721906
0.5176	-0.730951
0.5177	-0.740819
0.5178	-0.750851
0.5179	-0.76006
0.518	-0.76927
0.5181	-0.778809
0.5182	-0.788018
0.5183	-0.796735
0.5184	-0.805615
0.5185	-0.814332
0.5186	-0.822719
0.5187	-0.831436
0.5188	-0.839823
0.5189	-0.847552
0.519	-0.855611
0.5191	-0.863341
0.5192	-0.871235
0.5193	-0.878471
0.5194	-0.886529
0.5195	-0.893437
0.5196	-0.900344
0.5197	-0.908073
0.5198	-0.914487
0.5199	-0.921066
0.52	-0.928137
0.5201	-0.934058
0.5202	-0.940143
0.5203	-0.946721
0.5204	-0.952148
0.5205	-0.957576
0.5206	-0.964154
0.5207	-0.969252
0.5208	-0.974022
0.5209	-0.980107
0.521	-0.98504
0.5211	-0.989481
0.5212	-0.994743
0.5213	-0.999842
0.5214	-1.00379
0.5215	-1.00839
0.5216	-1.01267
0.5217	-1.01678
0.5218	-1.02073
0.5219	-1.02435
0.522	-1.0278
0.5221	-1.03125
0.5222	-1.03536
0.5223	-1.03783
0.5224	-1.03997
0.5225	-1.04392
0.5226	-1.04638
0.5227	-1.04836
0.5228	-1.05148
0.5229	-1.05313
0.523	-1.05543
0.5231	-1.05757
0.5232	-1.0597
0.5233	-1.06118
0.5234	-1.06332
0.5235	-1.06513
0.5236	-1.06595
0.5237	-1.06842
0.5238	-1.07007
0.5239	-1.07122
0.524	-1.07286
0.5241	-1.07418
0.5242	-1.0727
0.5243	-1.07138
0.5244	-1.06974
0.5245	-1.06776
0.5246	-1.06645
0.5247	-1.0653
0.5248	-1.06316
0.5249	-1.06118
0.525	-1.05987
0.5251	-1.05773
0.5252	-1.05559
0.5253	-1.05329
0.5254	-1.05115
0.5255	-1.04786
0.5256	-1.04605
0.5257	-1.04342
0.5258	-1.0403
0.5259	-1.03783
0.526	-1.03454
0.5261	-1.03076
0.5262	-1.0278
0.5263	-1.02435
0.5264	-1.02023
0.5265	-1.01645
0.5266	-1.01267
0.5267	-1.00724
0.5268	-1.00362
0.5269	-0.999513
0.527	-0.994414
0.5271	-0.989152
0.5272	-0.984711
0.5273	-0.979284
0.5274	-0.973199
0.5275	-0.968759
0.5276	-0.962674
0.5277	-0.956589
0.5278	-0.951326
0.5279	-0.945241
0.528	-0.938992
0.5281	-0.933236
0.5282	-0.926822
0.5283	-0.91975
0.5284	-0.913501
0.5285	-0.906593
0.5286	-0.898864
0.5287	-0.891956
0.5288	-0.884556
0.5289	-0.876662
0.529	-0.869261
0.5291	-0.862025
0.5292	-0.853802
0.5293	-0.845415
0.5294	-0.837849
0.5295	-0.829626
0.5296	-0.82091
0.5297	-0.813016
0.5298	-0.803806
0.5299	-0.794432
0.53	-0.786209
0.5301	-0.776671
0.5302	-0.766968
0.5303	-0.758416
0.5304	-0.748713
0.5305	-0.738352
0.5306	-0.729142
0.5307	-0.719274
0.5308	-0.708749
0.5309	-0.698553
0.531	-0.688356
0.5311	-0.677173
0.5312	-0.666648
0.5313	-0.656451
0.5314	-0.645103
0.5315	-0.634085
0.5316	-0.623559
0.5317	-0.611883
0.5318	-0.600864
0.5319	-0.589845
0.532	-0.578662
0.5321	-0.566985
0.5322	-0.556296
0.5323	-0.544454
0.5324	-0.532778
0.5325	-0.521759
0.5326	-0.509589
0.5327	-0.497584
0.5328	-0.485743
0.5329	-0.473737
0.533	-0.460416
0.5331	-0.449068
