Time	Amplitude
5.862	-0.592312
5.864	-0.758087
5.866	-0.872221
5.868	-0.934387
5.87	-0.937512
5.872	-0.879129
5.874	-0.769599
5.876	-0.607936
5.878	-0.406309
5.88	-0.181493
5.882	0.0584521
5.884	0.291819
5.886	0.510056
5.888	0.699184
5.89	0.843579
5.892	0.936663
5.894	0.976955
5.896	0.941926
5.898	0.852789
5.9	0.712012
5.902	0.526667
5.904	0.309252
5.906	0.0775294
5.908	-0.163732
5.91	-0.389534
5.912	-0.592805
5.914	-0.75858
5.916	-0.872386
5.918	-0.934222
5.92	-0.937347
5.922	-0.879293
5.924	-0.769599
5.926	-0.607607
5.928	-0.40598
5.93	-0.180836
5.932	0.05911
5.934	0.292148
5.936	0.51055
5.938	0.699513
5.94	0.843744
5.942	0.936663
5.944	0.976791
5.946	0.941268
5.948	0.852789
5.95	0.711683
5.952	0.526009
5.954	0.309088
5.956	0.077036
5.958	-0.164061
5.96	-0.390192
5.962	-0.593134
5.964	-0.758745
5.966	-0.872715
5.968	-0.934716
5.97	-0.937347
5.972	-0.8788
5.974	-0.768612
5.976	-0.60662
5.978	-0.405651
5.98	-0.180671
5.982	0.0596034
5.984	0.292806
5.986	0.510714
5.988	0.699349
5.99	0.843579
5.992	0.936992
5.994	0.976626
5.996	0.941432
5.998	0.85246
6	0.711683
6.002	0.525516
6.004	0.308594
6.006	0.0767071
6.008	-0.16439
6.01	-0.39085
6.012	-0.593628
6.014	-0.758745
6.016	-0.873044
6.018	-0.93488
6.02	-0.937347
6.022	-0.878635
6.024	-0.768283
6.026	-0.606456
6.028	-0.405651
6.03	-0.180507
6.032	0.0600967
6.034	0.2933
6.036	0.511372
6.038	0.699842
6.04	0.844237
6.042	0.937321
6.044	0.97712
6.046	0.941103
6.048	0.852131
6.05	0.71119
6.052	0.525187
6.054	0.308101
6.056	0.0763782
6.058	-0.164883
6.06	-0.39085
6.062	-0.593792
6.064	-0.759402
6.066	-0.872715
6.068	-0.935045
6.07	-0.937183
6.072	-0.8788
6.074	-0.768448
6.076	-0.606291
6.078	-0.405158
6.08	-0.180013
6.082	0.0604256
6.084	0.293793
6.086	0.511701
6.088	0.700006
6.09	0.844073
6.092	0.937485
6.094	0.97712
6.096	0.941432
6.098	0.851967
6.1	0.71119
6.102	0.525022
6.104	0.307936
6.106	0.0760492
6.108	-0.165541
6.11	-0.391508
6.112	-0.594121
6.114	-0.759238
6.116	-0.872715
6.118	-0.935045
6.12	-0.937347
6.122	-0.878471
6.124	-0.76779
6.126	-0.605798
6.128	-0.404993
6.13	-0.179356
6.132	0.0610835
6.134	0.294286
6.136	0.51203
6.138	0.700335
6.14	0.844401
6.142	0.937156
6.144	0.97712
6.146	0.941432
6.148	0.851473
6.15	0.710861
6.152	0.524693
6.154	0.307772
6.156	0.0753914
6.158	-0.16587
6.16	-0.391837
6.162	-0.594779
6.164	-0.759896
6.166	-0.873537
6.168	-0.935374
6.17	-0.936854
6.172	-0.878142
6.174	-0.767461
6.176	-0.605633
6.178	-0.404664
6.18	-0.179191
6.182	0.0612479
6.184	0.29478
6.186	0.512359
6.188	0.700335
6.19	0.84473
6.192	0.937156
6.194	0.977449
6.196	0.940939
6.198	0.851473
6.2	0.710532
6.202	0.524364
6.204	0.307279
6.206	0.0750625
6.208	-0.166692
6.21	-0.392165
6.212	-0.595272
6.214	-0.76006
6.216	-0.873208
6.218	-0.935374
6.22	-0.937018
6.222	-0.878142
6.224	-0.767296
6.226	-0.605304
6.228	-0.404335
6.23	-0.178862
6.232	0.0619058
6.234	0.29478
6.236	0.512688
6.238	0.700006
6.24	0.844895
6.242	0.937485
6.244	0.977284
6.246	0.941268
6.248	0.851309
6.25	0.710203
6.252	0.523542
6.254	0.306785
6.256	0.0744047
6.258	-0.167021
6.26	-0.39233
6.262	-0.595601
6.264	-0.760389
6.266	-0.873701
6.268	-0.935538
6.27	-0.936854
6.272	-0.877977
6.274	-0.766968
6.276	-0.604646
6.278	-0.403678
6.28	-0.17804
6.282	0.0617413
6.284	0.295273
6.286	0.513181
6.288	0.7005
6.29	0.844895
6.292	0.93765
6.294	0.977613
6.296	0.941268
6.298	0.850815
6.3	0.709874
6.302	0.522884
6.304	0.306292
6.306	0.0739113
6.308	-0.167679
6.31	-0.392659
6.312	-0.59593
6.314	-0.760718
6.316	-0.873866
6.318	-0.936031
6.32	-0.936525
6.322	-0.877813
6.324	-0.766639
6.326	-0.604811
6.328	-0.403678
6.33	-0.17804
6.332	0.0627281
6.334	0.295602
6.336	0.51351
6.338	0.700993
6.34	0.845553
6.342	0.937485
6.344	0.977449
6.346	0.94061
6.348	0.850815
6.35	0.709874
6.352	0.522884
6.354	0.305963
6.356	0.0737468
6.358	-0.167843
6.36	-0.392988
6.362	-0.596095
6.364	-0.760554
6.366	-0.873701
6.368	-0.935538
6.37	-0.936525
6.372	-0.877649
6.374	-0.766639
6.376	-0.604153
6.378	-0.40302
6.38	-0.177053
6.382	0.063057
6.384	0.29626
6.386	0.513839
6.388	0.701158
6.39	0.846046
6.392	0.93765
6.394	0.977449
6.396	0.940774
6.398	0.85098
6.4	0.710038
6.402	0.522391
6.404	0.305798
6.406	0.0735824
6.408	-0.168172
6.41	-0.393152
6.412	-0.596588
6.414	-0.760883
6.416	-0.873701
6.418	-0.935374
6.42	-0.93636
6.422	-0.877649
6.424	-0.76631
6.426	-0.60366
6.428	-0.402197
6.43	-0.17656
6.432	0.0635504
6.434	0.296424
6.436	0.514497
6.438	0.702144
6.44	0.845882
6.442	0.937814
6.444	0.977613
6.446	0.940939
6.448	0.850486
6.45	0.709545
6.452	0.522062
6.454	0.304976
6.456	0.0727601
6.458	-0.168666
6.46	-0.393152
6.462	-0.596917
6.464	-0.761047
6.466	-0.874195
6.468	-0.935538
6.47	-0.935867
6.472	-0.877649
6.474	-0.765487
6.476	-0.603824
6.478	-0.402197
6.48	-0.176231
6.482	0.0637148
6.484	0.296753
6.486	0.514497
6.488	0.701816
6.49	0.846375
6.492	0.937979
6.494	0.977942
6.496	0.940445
6.498	0.849993
6.5	0.709052
6.502	0.521733
6.504	0.304976
6.506	0.0724312
6.508	-0.168995
6.51	-0.393974
6.512	-0.597246
6.514	-0.76154
6.516	-0.874853
6.518	-0.935374
6.52	-0.936525
6.522	-0.877484
6.524	-0.765981
6.526	-0.603331
6.528	-0.401869
6.53	-0.176231
6.532	0.0638793
6.534	0.297082
6.536	0.514661
6.538	0.702473
6.54	0.84621
6.542	0.937814
6.544	0.977778
6.546	0.940281
6.548	0.850158
6.55	0.708887
6.552	0.521075
6.554	0.304976
6.556	0.0722667
6.558	-0.169159
6.56	-0.394139
6.562	-0.597575
6.564	-0.76154
6.566	-0.874524
6.568	-0.935867
6.57	-0.936196
6.572	-0.877649
6.574	-0.765487
6.576	-0.603166
6.578	-0.401046
6.58	-0.175573
6.582	0.0645371
6.584	0.297904
6.586	0.515319
6.588	0.702473
6.59	0.846375
6.592	0.937814
6.594	0.977778
6.596	0.940445
6.598	0.849664
6.6	0.708558
6.602	0.520911
6.604	0.303989
6.606	0.0716089
6.608	-0.169652
6.61	-0.394797
6.612	-0.598233
6.614	-0.762034
6.616	-0.875017
6.618	-0.936031
6.62	-0.936031
6.622	-0.877484
6.624	-0.765159
6.626	-0.603166
6.628	-0.400553
6.63	-0.17508
6.632	0.0645371
6.634	0.298069
6.636	0.515484
6.638	0.703131
6.64	0.846704
6.642	0.937321
6.644	0.978107
6.646	0.939952
6.648	0.849664
6.65	0.708394
6.652	0.520253
6.654	0.303989
6.656	0.0712799
6.658	-0.17031
6.66	-0.395455
6.662	-0.598726
6.664	-0.762198
6.666	-0.875017
6.668	-0.935703
6.67	-0.936196
6.672	-0.877484
6.674	-0.764994
6.676	-0.603002
6.678	-0.400553
6.68	-0.174751
6.682	0.064866
6.684	0.298891
6.686	0.515977
6.688	0.703296
6.69	0.847033
6.692	0.937979
6.694	0.978107
6.696	0.939952
6.698	0.8495
6.7	0.707736
6.702	0.519924
6.704	0.303825
6.706	0.070951
6.708	-0.170475
6.71	-0.395619
6.712	-0.59889
6.714	-0.761869
6.716	-0.875182
6.718	-0.935703
6.72	-0.935867
6.722	-0.87732
6.724	-0.764501
6.726	-0.602344
6.728	-0.400388
6.73	-0.174586
6.732	0.0655239
6.734	0.29922
6.736	0.515977
6.738	0.70346
6.74	0.846704
6.742	0.938143
6.744	0.978107
6.746	0.939788
6.748	0.848842
6.75	0.707736
6.752	0.519595
6.754	0.30366
6.756	0.0699643
6.758	-0.170639
6.76	-0.396112
6.762	-0.599055
6.764	-0.762198
6.766	-0.875511
6.768	-0.93636
6.77	-0.936196
6.772	-0.876826
6.774	-0.764172
6.776	-0.60218
6.778	-0.399731
6.78	-0.174093
6.782	0.0663462
6.784	0.299713
6.786	0.515977
6.788	0.704118
6.79	0.846868
6.792	0.937979
6.794	0.978107
6.796	0.939788
6.798	0.849171
6.8	0.707078
6.802	0.519431
6.804	0.303003
6.806	0.0696353
6.808	-0.171297
6.81	-0.396441
6.812	-0.599548
6.814	-0.762198
6.816	-0.876004
6.818	-0.935867
6.82	-0.935703
6.822	-0.876662
6.824	-0.764007
6.826	-0.60218
6.828	-0.399237
6.83	-0.173599
6.832	0.0665106
6.834	0.300207
6.836	0.516635
6.838	0.704447
6.84	0.847526
6.842	0.938308
6.844	0.978436
6.846	0.939459
6.848	0.849171
6.85	0.707078
6.852	0.519102
6.854	0.302674
6.856	0.069142
6.858	-0.171955
6.86	-0.397264
6.862	-0.599713
6.864	-0.762527
6.866	-0.875675
6.868	-0.935867
6.87	-0.936031
6.872	-0.876497
6.874	-0.763349
6.876	-0.601686
6.878	-0.398744
6.88	-0.173106
6.882	0.0671685
6.884	0.300371
6.886	0.516799
6.888	0.704447
6.89	0.848184
6.892	0.938143
6.894	0.978436
6.896	0.93913
6.898	0.848842
6.9	0.706585
6.902	0.518608
6.904	0.30218
6.906	0.0684841
6.908	-0.171955
6.91	-0.397099
6.912	-0.600042
6.914	-0.762692
6.916	-0.876004
6.918	-0.936031
6.92	-0.936031
6.922	-0.876333
6.924	-0.763349
6.926	-0.601357
6.928	-0.398579
6.93	-0.173106
6.932	0.0673329
6.934	0.301029
6.936	0.517293
6.938	0.705105
6.94	0.84802
6.942	0.938801
6.944	0.978436
6.946	0.938965
6.948	0.848677
6.95	0.706256
6.952	0.518279
6.954	0.301687
6.956	0.0679908
6.958	-0.172284
6.96	-0.397921
6.962	-0.600535
6.964	-0.763185
6.966	-0.876497
6.968	-0.936031
6.97	-0.936031
6.972	-0.876168
6.974	-0.763185
6.976	-0.601028
6.978	-0.398086
6.98	-0.172119
6.982	0.0674974
6.984	0.301522
6.986	0.517293
6.988	0.705105
6.99	0.84802
6.992	0.938801
6.994	0.978436
6.996	0.938636
6.998	0.848513
7	0.705927
7.002	0.518444
7.004	0.301358
7.006	0.0673329
7.008	-0.172777
7.01	-0.39825
7.012	-0.600864
7.014	-0.763349
7.016	-0.876497
7.018	-0.935703
7.02	-0.93636
7.022	-0.876004
7.024	-0.763021
7.026	-0.600535
7.028	-0.397757
7.03	-0.172284
7.032	0.0681552
7.034	0.301687
7.036	0.518115
7.038	0.705927
7.04	0.848348
7.042	0.938636
7.044	0.9786
7.046	0.938308
7.048	0.848348
7.05	0.705763
7.052	0.517786
7.054	0.301029
7.056	0.0668395
7.058	-0.173106
7.06	-0.398744
7.062	-0.601193
7.064	-0.763678
7.066	-0.876991
7.068	-0.935867
7.07	-0.936196
7.072	-0.875675
7.074	-0.763021
7.076	-0.600206
7.078	-0.39677
7.08	-0.171626
7.082	0.0688131
7.084	0.302345
7.086	0.518279
7.088	0.706091
7.09	0.848513
7.092	0.939294
7.094	0.978436
7.096	0.938801
7.098	0.848184
7.1	0.705105
7.102	0.517457
7.104	0.300536
7.106	0.067004
7.108	-0.173435
7.11	-0.399237
7.112	-0.600864
7.114	-0.764007
7.116	-0.876662
7.118	-0.935703
7.12	-0.936196
7.122	-0.875511
7.124	-0.762692
7.126	-0.599877
7.128	-0.396606
7.13	-0.171626
7.132	0.0694709
7.134	0.302674
7.136	0.518608
7.138	0.706585
7.14	0.848513
7.142	0.938965
7.144	0.978436
7.146	0.938801
7.148	0.84802
7.15	0.704776
7.152	0.516964
7.154	0.300371
7.156	0.0668395
7.158	-0.173764
7.16	-0.399402
7.162	-0.601686
7.164	-0.764336
7.166	-0.876991
7.168	-0.935703
7.17	-0.935703
7.172	-0.875346
7.174	-0.762363
7.176	-0.599713
7.178	-0.396277
7.18	-0.170804
7.182	0.0693064
7.184	0.302838
7.186	0.519102
7.188	0.706914
7.19	0.848513
7.192	0.93913
7.194	0.978436
7.196	0.938472
7.198	0.84802
7.2	0.704447
7.202	0.516635
7.204	0.299713
7.206	0.0658528
7.208	-0.174586
7.21	-0.400388
7.212	-0.601851
7.214	-0.764665
7.216	-0.876991
7.218	-0.935538
7.22	-0.936031
7.222	-0.875017
7.224	-0.762527
7.226	-0.599219
7.228	-0.395619
7.23	-0.170804
7.232	0.0699643
7.234	0.303167
7.236	0.519431
7.238	0.706914
7.24	0.848513
7.242	0.93913
7.244	0.978929
7.246	0.938143
7.248	0.847362
7.25	0.703953
7.252	0.51647
7.254	0.299384
7.256	0.0656883
7.258	-0.174586
7.26	-0.400388
7.262	-0.602015
7.264	-0.764665
7.266	-0.877155
7.268	-0.935703
7.27	-0.936031
7.272	-0.874853
7.274	-0.761869
7.276	-0.59889
7.278	-0.39529
7.28	-0.170475
7.282	0.0704576
7.284	0.30366
7.286	0.519595
7.288	0.707243
7.29	0.848842
7.292	0.939459
7.294	0.978271
7.296	0.938143
7.298	0.847526
7.3	0.703789
7.302	0.515977
7.304	0.298398
7.306	0.0653594
7.308	-0.17508
7.31	-0.400882
7.312	-0.602673
7.314	-0.764994
7.316	-0.877484
7.318	-0.93636
7.32	-0.936031
7.322	-0.874853
7.324	-0.761705
7.326	-0.598561
7.328	-0.394961
7.33	-0.169817
7.332	0.0711155
7.334	0.304154
7.336	0.520088
7.338	0.707407
7.34	0.849171
7.342	0.939623
7.344	0.978436
7.346	0.938636
7.348	0.847362
7.35	0.70346
7.352	0.515812
7.354	0.298398
7.356	0.064866
7.358	-0.175573
7.36	-0.401704
7.362	-0.603002
7.364	-0.765652
7.366	-0.877484
7.368	-0.936196
7.37	-0.936031
7.372	-0.874853
7.374	-0.761705
7.376	-0.598233
7.378	-0.394961
7.38	-0.169488
7.382	0.0716089
7.384	0.304318
7.386	0.520582
7.388	0.707572
7.39	0.849335
7.392	0.939788
7.394	0.978436
7.396	0.937814
7.398	0.847197
7.4	0.702802
7.402	0.515484
7.404	0.297904
7.406	0.0643727
7.408	-0.176395
7.41	-0.40154
7.412	-0.603166
7.414	-0.765652
7.416	-0.877813
7.418	-0.93636
7.42	-0.936196
7.422	-0.874524
7.424	-0.761376
7.426	-0.597575
7.428	-0.394303
7.43	-0.169159
7.432	0.0721022
7.434	0.305141
7.436	0.520746
7.438	0.708229
7.44	0.849335
7.442	0.940117
7.444	0.978271
7.446	0.938308
7.448	0.846704
7.45	0.702967
7.452	0.515319
7.454	0.297575
7.456	0.0637148
7.458	-0.176395
7.46	-0.402033
7.462	-0.603002
7.464	-0.765981
7.466	-0.877813
7.468	-0.936196
7.47	-0.935538
7.472	-0.87403
7.474	-0.761376
7.476	-0.59741
7.478	-0.394303
7.48	-0.168501
7.482	0.0725956
7.484	0.304812
7.486	0.52124
7.488	0.708558
7.49	0.849664
7.492	0.940281
7.494	0.978107
7.496	0.937979
7.498	0.846375
7.5	0.702473
7.502	0.514826
7.504	0.297082
7.506	0.0633859
7.508	-0.176724
7.51	-0.402691
7.512	-0.603495
7.514	-0.766145
7.516	-0.877484
7.518	-0.936525
7.52	-0.935703
7.522	-0.87403
7.524	-0.760883
7.526	-0.597081
7.528	-0.393317
7.53	-0.168337
7.532	0.073089
7.534	0.305305
7.536	0.521404
7.538	0.708887
7.54	0.849829
7.542	0.94061
7.544	0.978107
7.546	0.937979
7.548	0.846539
7.55	0.702309
7.552	0.514826
7.554	0.29626
7.556	0.0628925
7.558	-0.177218
7.56	-0.402855
7.562	-0.604153
7.564	-0.766474
7.566	-0.877977
7.568	-0.936689
7.57	-0.935374
7.572	-0.873701
7.574	-0.760718
7.576	-0.597081
7.578	-0.393152
7.58	-0.16735
7.582	0.0735824
7.584	0.305798
7.586	0.522062
7.588	0.709052
7.59	0.850158
7.592	0.939952
7.594	0.977613
7.596	0.937485
7.598	0.846046
7.6	0.70198
7.602	0.514003
7.604	0.295766
7.606	0.0625636
7.608	-0.177711
7.61	-0.403513
7.612	-0.604318
7.614	-0.766968
7.616	-0.877813
7.618	-0.936525
7.62	-0.935209
7.622	-0.873537
7.624	-0.760718
7.626	-0.596095
7.628	-0.392659
7.63	-0.167186
7.632	0.0742402
7.634	0.305963
7.636	0.522391
7.638	0.708887
7.64	0.850322
7.642	0.940774
7.644	0.977613
7.646	0.937814
7.648	0.845717
7.65	0.701158
7.652	0.51351
7.654	0.295273
7.656	0.0620702
7.658	-0.178204
7.66	-0.403678
7.662	-0.604646
7.664	-0.767132
7.666	-0.878142
7.668	-0.936525
7.67	-0.935538
7.672	-0.873537
7.674	-0.760389
7.676	-0.59593
7.678	-0.392494
7.68	-0.166857
7.682	0.074898
7.684	0.306127
7.686	0.52272
7.688	0.70971
7.69	0.850815
7.692	0.940445
7.694	0.977449
7.696	0.937814
7.698	0.845717
7.7	0.701487
7.702	0.51351
7.704	0.294944
7.706	0.0617413
7.708	-0.178862
7.71	-0.404006
7.712	-0.604811
7.714	-0.76779
7.716	-0.878306
7.718	-0.936689
7.72	-0.935703
7.722	-0.873208
7.724	-0.760554
7.726	-0.595272
7.728	-0.392165
7.73	-0.166199
7.732	0.0747336
7.734	0.306785
7.736	0.523213
7.738	0.710038
7.74	0.85098
7.742	0.940939
7.744	0.977449
7.746	0.937485
7.748	0.845553
7.75	0.701158
7.752	0.512852
7.754	0.294451
7.756	0.0615769
7.758	-0.179356
7.76	-0.4045
7.762	-0.605469
7.764	-0.76779
7.766	-0.878306
7.768	-0.936689
7.77	-0.935209
7.772	-0.873208
7.774	-0.760389
7.776	-0.594779
7.778	-0.391672
7.78	-0.16587
7.782	0.0753914
7.784	0.30695
7.786	0.523871
7.788	0.710038
7.79	0.851144
7.792	0.941103
7.794	0.977284
7.796	0.937321
7.798	0.845388
7.8	0.700829
7.802	0.512688
7.804	0.294122
7.806	0.0610835
7.808	-0.17952
7.81	-0.404993
7.812	-0.605798
7.814	-0.767625
7.816	-0.878635
7.818	-0.937018
7.82	-0.935209
7.822	-0.872879
7.824	-0.759567
7.826	-0.59445
7.828	-0.391014
7.83	-0.165541
7.832	0.0758848
7.834	0.307607
7.836	0.5242
7.838	0.710367
7.84	0.851309
7.842	0.941103
7.844	0.977613
7.846	0.93765
7.848	0.844895
7.85	0.7005
7.852	0.512523
7.854	0.293793
7.856	0.0605901
7.858	-0.180178
7.86	-0.405322
7.862	-0.606456
7.864	-0.768119
7.866	-0.878471
7.868	-0.937512
7.87	-0.93488
7.872	-0.872715
7.874	-0.759567
7.876	-0.594121
7.878	-0.391014
7.88	-0.165376
7.882	0.0763782
7.884	0.307936
7.886	0.524858
7.888	0.710532
7.89	0.851473
7.892	0.940939
7.894	0.977449
7.896	0.937485
7.898	0.844401
7.9	0.700335
7.902	0.511865
7.904	0.293464
7.906	0.0602612
7.908	-0.180507
7.91	-0.405487
7.912	-0.606291
7.914	-0.768777
7.916	-0.8788
7.918	-0.937676
7.92	-0.93488
7.922	-0.872879
7.924	-0.759238
7.926	-0.593792
7.928	-0.390521
7.93	-0.164719
7.932	0.0765426
7.934	0.308265
7.936	0.525187
7.938	0.710203
7.94	0.851967
7.942	0.941268
7.944	0.977613
7.946	0.937156
7.948	0.844237
7.95	0.700335
7.952	0.511865
7.954	0.2933
7.956	0.0599323
7.958	-0.180671
7.96	-0.405816
7.962	-0.606949
7.964	-0.768777
7.966	-0.8788
7.968	-0.937841
7.97	-0.934716
7.972	-0.872715
7.974	-0.758909
7.976	-0.593463
7.978	-0.390521
7.98	-0.163896
7.982	0.0768715
7.984	0.308759
7.986	0.525516
7.988	0.710861
7.99	0.852131
7.992	0.941268
7.994	0.977284
7.996	0.937321
7.998	0.843744
8	0.700006
8.002	0.511208
8.004	0.292642
8.006	0.05911
8.008	-0.181493
8.01	-0.406144
8.012	-0.607113
8.014	-0.768941
8.016	-0.878964
8.018	-0.937676
8.02	-0.934222
8.022	-0.872386
8.024	-0.75858
8.026	-0.593134
8.028	-0.390192
8.03	-0.163732
8.032	0.0773649
8.034	0.309252
8.036	0.525516
8.038	0.711519
8.04	0.852131
8.042	0.941103
8.044	0.977284
8.046	0.937156
8.048	0.843579
8.05	0.699513
8.052	0.510879
8.054	0.292313
8.056	0.05911
8.058	-0.181822
8.06	-0.406309
8.062	-0.607278
8.064	-0.768777
8.066	-0.879129
8.068	-0.938005
8.07	-0.934716
8.072	-0.87255
8.074	-0.758416
8.076	-0.592805
8.078	-0.389699
8.08	-0.163239
8.082	0.0776938
8.084	0.310239
8.086	0.525844
8.088	0.71119
8.09	0.85246
8.092	0.941432
8.094	0.977449
8.096	0.936992
8.098	0.84325
8.1	0.699349
8.102	0.510879
8.104	0.291984
8.106	0.0582877
8.108	-0.18248
8.11	-0.406802
8.112	-0.6081
8.114	-0.769434
8.116	-0.879622
8.118	-0.938005
8.12	-0.934222
8.122	-0.872386
8.124	-0.758087
8.126	-0.592477
8.128	-0.389863
8.13	-0.162745
8.132	0.0781872
8.134	0.30991
8.136	0.526502
8.138	0.711683
8.14	0.85246
8.142	0.941597
8.144	0.977284
8.146	0.936992
8.148	0.843086
8.15	0.69902
8.152	0.509892
8.154	0.29149
8.156	0.0581232
8.158	-0.183138
8.16	-0.407131
8.162	-0.6081
8.164	-0.769434
8.166	-0.879458
8.168	-0.937676
8.17	-0.934387
8.172	-0.872386
8.174	-0.758416
8.176	-0.591983
8.178	-0.388712
8.18	-0.162252
8.182	0.0785161
8.184	0.310732
8.186	0.526338
8.188	0.712176
8.19	0.852789
8.192	0.941761
8.194	0.977449
8.196	0.936992
8.198	0.843086
8.2	0.699184
8.202	0.509727
8.204	0.291326
8.206	0.0577943
8.208	-0.183138
8.21	-0.407296
8.212	-0.608593
8.214	-0.769599
8.216	-0.879458
8.218	-0.938005
8.22	-0.934222
8.222	-0.871892
8.224	-0.757429
8.226	-0.592148
8.228	-0.388876
8.23	-0.161758
8.232	0.0786806
8.234	0.310732
8.236	0.52716
8.238	0.71267
8.24	0.853447
8.242	0.941597
8.244	0.977449
8.246	0.93617
8.248	0.842921
8.25	0.698691
8.252	0.509234
8.254	0.290833
8.256	0.0573009
8.258	-0.183303
8.26	-0.407789
8.262	-0.608758
8.264	-0.769599
8.266	-0.879951
8.268	-0.938169
8.27	-0.933894
8.272	-0.872057
8.274	-0.757758
8.276	-0.591819
8.278	-0.388383
8.28	-0.161429
8.282	0.079174
8.284	0.311226
8.286	0.527325
8.288	0.712341
8.29	0.853611
8.292	0.941597
8.294	0.976955
8.296	0.936663
8.298	0.842757
8.3	0.698691
8.302	0.509234
8.304	0.290668
8.306	0.056972
8.308	-0.183631
8.31	-0.407953
8.312	-0.609087
8.314	-0.769928
8.316	-0.879951
8.318	-0.938005
8.32	-0.933894
8.322	-0.871892
8.324	-0.7571
8.326	-0.591325
8.328	-0.387889
8.33	-0.160936
8.332	0.0793384
8.334	0.31139
8.336	0.527653
8.338	0.713163
8.34	0.853611
8.342	0.941597
8.344	0.977449
8.346	0.936498
8.348	0.842428
8.35	0.698526
8.352	0.508576
8.354	0.290339
8.356	0.0561497
8.358	-0.184289
8.36	-0.408282
8.362	-0.609909
8.364	-0.770257
8.366	-0.880609
8.368	-0.938334
8.37	-0.933729
8.372	-0.871728
8.374	-0.756607
8.376	-0.591161
8.378	-0.387561
8.38	-0.160607
8.382	0.0799963
8.384	0.312048
8.386	0.527818
8.388	0.713163
8.39	0.853776
8.392	0.941597
8.394	0.977284
8.396	0.936005
8.398	0.842428
8.4	0.697704
8.402	0.507918
8.404	0.290175
8.406	0.0563142
8.408	-0.184783
8.41	-0.408447
8.412	-0.610238
8.414	-0.770257
8.416	-0.88028
8.418	-0.937676
8.42	-0.933894
8.422	-0.871892
8.424	-0.756607
8.426	-0.590996
8.428	-0.387232
8.43	-0.160443
8.432	0.0798318
8.434	0.312541
8.436	0.528311
8.438	0.712999
8.44	0.85394
8.442	0.941597
8.444	0.977284
8.446	0.935841
8.448	0.841935
8.45	0.697704
8.452	0.507425
8.454	0.289517
8.456	0.0556563
8.458	-0.184783
8.46	-0.408776
8.462	-0.610567
8.464	-0.77075
8.466	-0.880609
8.468	-0.938169
8.47	-0.933894
8.472	-0.872057
8.474	-0.756278
8.476	-0.590667
8.478	-0.386574
8.48	-0.160278
8.482	0.0799963
8.484	0.31287
8.486	0.528476
8.488	0.713657
8.49	0.854598
8.492	0.941761
8.494	0.97712
8.496	0.936005
8.498	0.842099
8.5	0.69754
8.502	0.507261
8.504	0.289352
8.506	0.055163
8.508	-0.185112
8.51	-0.409927
8.512	-0.610896
8.514	-0.770586
8.516	-0.880938
8.518	-0.938005
8.52	-0.933729
8.522	-0.871564
8.524	-0.755949
8.526	-0.590174
8.528	-0.386245
8.53	-0.15962
8.532	0.080983
8.534	0.313363
8.536	0.529134
8.538	0.714314
8.54	0.854433
8.542	0.941926
8.544	0.976955
8.546	0.935841
8.548	0.84177
8.55	0.696882
8.552	0.507261
8.554	0.289188
8.556	0.054834
8.558	-0.185769
8.56	-0.409927
8.562	-0.611225
8.564	-0.770915
8.566	-0.881102
8.568	-0.938005
8.57	-0.933565
8.572	-0.871235
8.574	-0.75562
8.576	-0.590174
8.578	-0.385916
8.58	-0.159127
8.582	0.0814764
8.584	0.313857
8.586	0.528805
8.588	0.714479
8.59	0.854927
8.592	0.942255
8.594	0.977284
8.596	0.935676
8.598	0.841606
8.6	0.696553
8.602	0.506932
8.604	0.288859
8.606	0.0540117
8.608	-0.186263
8.61	-0.41042
8.612	-0.611225
8.614	-0.771243
8.616	-0.881267
8.618	-0.938005
8.62	-0.933565
8.622	-0.871235
8.624	-0.755126
8.626	-0.589681
8.628	-0.385258
8.63	-0.158634
8.632	0.0822987
8.634	0.314515
8.636	0.529463
8.638	0.715137
8.64	0.854927
8.642	0.941926
8.644	0.977284
8.646	0.935183
8.648	0.841277
8.65	0.696553
8.652	0.506603
8.654	0.288366
8.656	0.0533539
8.658	-0.186263
8.66	-0.411078
8.662	-0.611883
8.664	-0.771572
8.666	-0.881267
8.668	-0.938498
8.67	-0.933894
8.672	-0.870906
8.674	-0.755126
8.676	-0.589516
8.678	-0.384765
8.68	-0.15814
8.682	0.0822987
8.684	0.314679
8.686	0.529791
8.688	0.715137
8.69	0.855091
8.692	0.942255
8.694	0.97712
8.696	0.935018
8.698	0.841112
8.7	0.696224
8.702	0.50578
8.704	0.287872
8.706	0.0531895
8.708	-0.187085
8.71	-0.411736
8.712	-0.612376
8.714	-0.771901
8.716	-0.881596
8.718	-0.938005
8.72	-0.933565
8.722	-0.870906
8.724	-0.754798
8.726	-0.589023
8.728	-0.3846
8.73	-0.157811
8.732	0.0826276
8.734	0.315173
8.736	0.53012
8.738	0.71563
8.74	0.855091
8.742	0.94209
8.744	0.97712
8.746	0.935018
8.748	0.841112
8.75	0.695895
8.752	0.505945
8.754	0.287379
8.756	0.0525316
8.758	-0.187414
8.76	-0.411736
8.762	-0.612376
8.764	-0.771901
8.766	-0.881924
8.768	-0.938334
8.77	-0.9334
8.772	-0.870741
8.774	-0.754304
8.776	-0.589023
8.778	-0.384271
8.78	-0.157976
8.782	0.0832854
8.784	0.31583
8.786	0.53012
8.788	0.71563
8.79	0.855749
